#options: 640x360 fps=2500000/104271 timebase=104271/2500000 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=6 lookahead_threads=1 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=23 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=980 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:0 out:0 type:I dur:2 cpbdur:2 q:27.52 tex:25410 mv:10002 misc:116 imb:920 pmb:0 smb:0 d:- ref:;
in:152 out:152 type:I dur:2 cpbdur:2 q:16.03 tex:56366 mv:5274 misc:120 imb:920 pmb:0 smb:0 d:- ref:w:7,71,96,6,44,40,41,46 ;
in:156 out:153 type:P dur:2 cpbdur:2 q:19.73 tex:10066 mv:2449 misc:885 imb:429 pmb:210 smb:281 d:- ref:0 ;
in:154 out:154 type:B dur:2 cpbdur:2 q:19.73 tex:823 mv:549 misc:788 imb:11 pmb:174 smb:735 d:- ref:0 ;
in:153 out:155 type:b dur:2 cpbdur:2 q:19.73 tex:239 mv:337 misc:696 imb:8 pmb:135 smb:777 d:- ref:0 ;
in:155 out:156 type:b dur:2 cpbdur:2 q:19.73 tex:83 mv:81 misc:244 imb:0 pmb:19 smb:901 d:- ref:0 ;
in:160 out:157 type:P dur:2 cpbdur:2 q:19.77 tex:3129 mv:408 misc:519 imb:40 pmb:59 smb:821 d:- ref:0 ;
in:158 out:158 type:B dur:2 cpbdur:2 q:19.75 tex:9 mv:44 misc:235 imb:0 pmb:14 smb:906 d:- ref:0 ;
in:157 out:159 type:b dur:2 cpbdur:2 q:19.74 tex:63 mv:27 misc:166 imb:0 pmb:7 smb:913 d:- ref:0 ;
in:159 out:160 type:b dur:2 cpbdur:2 q:19.76 tex:157 mv:56 misc:195 imb:3 pmb:7 smb:910 d:- ref:0 ;
in:164 out:161 type:P dur:2 cpbdur:2 q:19.46 tex:17901 mv:1398 misc:397 imb:166 pmb:39 smb:715 d:- ref:0 ;
in:162 out:162 type:B dur:2 cpbdur:2 q:19.62 tex:7194 mv:1416 misc:366 imb:70 pmb:111 smb:739 d:- ref:0 ;
in:161 out:163 type:b dur:2 cpbdur:2 q:19.69 tex:4542 mv:1203 misc:327 imb:62 pmb:111 smb:747 d:- ref:0 ;
in:163 out:164 type:b dur:2 cpbdur:2 q:19.54 tex:4115 mv:1162 misc:323 imb:25 pmb:121 smb:774 d:- ref:0 ;
in:165 out:165 type:P dur:2 cpbdur:2 q:18.96 tex:21433 mv:3226 misc:805 imb:499 pmb:211 smb:210 d:- ref:0 w:5,41,-61,6,64,0,109,-90 ;
in:168 out:166 type:P dur:2 cpbdur:2 q:18.83 tex:38543 mv:2920 misc:273 imb:778 pmb:142 smb:0 d:- ref:0 w:5,51,-128,6,88,-49,111,-94 ;
in:167 out:167 type:B dur:2 cpbdur:2 q:18.87 tex:5171 mv:779 misc:506 imb:6 pmb:163 smb:751 d:- ref:0 ;
in:166 out:168 type:b dur:2 cpbdur:2 q:18.92 tex:5943 mv:1106 misc:807 imb:8 pmb:330 smb:582 d:- ref:0 ;
in:170 out:169 type:P dur:2 cpbdur:2 q:18.55 tex:37912 mv:2304 misc:504 imb:359 pmb:169 smb:392 d:- ref:0 w:6,81,-58,6,77,-26,86,-44 ;
in:169 out:170 type:b dur:2 cpbdur:2 q:18.69 tex:6227 mv:897 misc:476 imb:5 pmb:245 smb:670 d:- ref:0 ;
in:172 out:171 type:P dur:2 cpbdur:2 q:18.39 tex:39668 mv:1434 misc:482 imb:144 pmb:167 smb:609 d:- ref:0 w:5,39,-47,6,64,0,82,-36 ;
in:171 out:172 type:b dur:2 cpbdur:2 q:18.47 tex:3972 mv:642 misc:450 imb:5 pmb:132 smb:783 d:- ref:0 ;
in:173 out:173 type:P dur:2 cpbdur:2 q:18.29 tex:42602 mv:2218 misc:460 imb:247 pmb:164 smb:509 d:- ref:0 w:5,35,-19,6,64,0,62,5 ;
in:177 out:174 type:P dur:2 cpbdur:2 q:18.18 tex:15037 mv:1355 misc:640 imb:115 pmb:195 smb:610 d:- ref:0 ;
in:175 out:175 type:B dur:2 cpbdur:2 q:18.23 tex:1537 mv:656 misc:575 imb:8 pmb:126 smb:786 d:- ref:0 ;
in:174 out:176 type:b dur:2 cpbdur:2 q:18.26 tex:1122 mv:348 misc:530 imb:2 pmb:101 smb:817 d:- ref:0 ;
in:176 out:177 type:b dur:2 cpbdur:2 q:18.21 tex:869 mv:387 misc:472 imb:2 pmb:89 smb:829 d:- ref:0 ;
in:179 out:178 type:P dur:2 cpbdur:2 q:17.97 tex:14200 mv:926 misc:610 imb:64 pmb:176 smb:680 d:- ref:0 ;
in:178 out:179 type:b dur:2 cpbdur:2 q:18.07 tex:793 mv:269 misc:450 imb:1 pmb:78 smb:841 d:- ref:0 ;
in:180 out:180 type:P dur:2 cpbdur:2 q:17.90 tex:60005 mv:1940 misc:535 imb:127 pmb:255 smb:538 d:- ref:0 w:6,65,-3 ;
in:184 out:181 type:P dur:2 cpbdur:2 q:17.79 tex:20868 mv:2094 misc:574 imb:167 pmb:232 smb:521 d:- ref:0 ;
in:182 out:182 type:B dur:2 cpbdur:2 q:17.84 tex:1574 mv:801 misc:529 imb:9 pmb:128 smb:783 d:- ref:0 ;
in:181 out:183 type:b dur:2 cpbdur:2 q:17.87 tex:1008 mv:459 misc:453 imb:8 pmb:84 smb:828 d:- ref:0 ;
in:183 out:184 type:b dur:2 cpbdur:2 q:17.82 tex:800 mv:504 misc:408 imb:3 pmb:75 smb:842 d:- ref:0 ;
in:188 out:185 type:P dur:2 cpbdur:2 q:17.35 tex:10682 mv:1443 misc:603 imb:83 pmb:168 smb:669 d:- ref:0 ;
in:186 out:186 type:B dur:2 cpbdur:2 q:17.57 tex:1692 mv:726 misc:478 imb:6 pmb:110 smb:804 d:- ref:0 ;
in:185 out:187 type:b dur:2 cpbdur:2 q:17.68 tex:1150 mv:445 misc:445 imb:3 pmb:84 smb:833 d:- ref:0 ;
in:187 out:188 type:b dur:2 cpbdur:2 q:17.46 tex:719 mv:306 misc:375 imb:1 pmb:58 smb:861 d:- ref:0 ;
in:192 out:189 type:P dur:2 cpbdur:2 q:17.12 tex:9141 mv:1157 misc:638 imb:63 pmb:143 smb:714 d:- ref:0 ;
in:190 out:190 type:B dur:2 cpbdur:2 q:17.24 tex:1771 mv:512 misc:445 imb:5 pmb:88 smb:827 d:- ref:0 ;
in:189 out:191 type:b dur:2 cpbdur:2 q:17.29 tex:891 mv:245 misc:344 imb:2 pmb:55 smb:863 d:- ref:0 ;
in:191 out:192 type:b dur:2 cpbdur:2 q:17.18 tex:239 mv:177 misc:312 imb:1 pmb:38 smb:881 d:- ref:0 ;
in:196 out:193 type:P dur:2 cpbdur:2 q:16.68 tex:13645 mv:1497 misc:570 imb:140 pmb:148 smb:632 d:- ref:0 ;
in:194 out:194 type:B dur:2 cpbdur:2 q:16.90 tex:3448 mv:726 misc:570 imb:29 pmb:130 smb:761 d:- ref:0 ;
in:193 out:195 type:b dur:2 cpbdur:2 q:17.01 tex:1199 mv:431 misc:394 imb:8 pmb:63 smb:849 d:- ref:0 ;
in:195 out:196 type:b dur:2 cpbdur:2 q:16.79 tex:1447 mv:462 misc:459 imb:2 pmb:81 smb:837 d:- ref:0 ;
in:200 out:197 type:P dur:2 cpbdur:2 q:16.24 tex:8874 mv:1089 misc:661 imb:72 pmb:133 smb:715 d:- ref:0 ;
in:198 out:198 type:B dur:2 cpbdur:2 q:16.46 tex:1842 mv:483 misc:467 imb:5 pmb:88 smb:827 d:- ref:0 ;
in:197 out:199 type:b dur:2 cpbdur:2 q:16.57 tex:907 mv:232 misc:397 imb:2 pmb:58 smb:860 d:- ref:0 ;
in:199 out:200 type:b dur:2 cpbdur:2 q:16.35 tex:622 mv:249 misc:353 imb:1 pmb:58 smb:861 d:- ref:0 ;
in:204 out:201 type:P dur:2 cpbdur:2 q:15.81 tex:6987 mv:974 misc:623 imb:59 pmb:111 smb:750 d:- ref:0 ;
in:202 out:202 type:B dur:2 cpbdur:2 q:16.02 tex:1223 mv:461 misc:444 imb:3 pmb:77 smb:840 d:- ref:0 ;
in:201 out:203 type:b dur:2 cpbdur:2 q:16.13 tex:785 mv:203 misc:348 imb:2 pmb:49 smb:869 d:- ref:0 ;
in:203 out:204 type:b dur:2 cpbdur:2 q:15.92 tex:720 mv:144 misc:336 imb:1 pmb:36 smb:883 d:- ref:0 ;
in:208 out:205 type:P dur:2 cpbdur:2 q:15.36 tex:5799 mv:1140 misc:573 imb:101 pmb:105 smb:714 d:- ref:0 ;
in:206 out:206 type:B dur:2 cpbdur:2 q:15.59 tex:1483 mv:338 misc:451 imb:6 pmb:77 smb:837 d:- ref:0 ;
in:205 out:207 type:b dur:2 cpbdur:2 q:15.70 tex:580 mv:177 misc:331 imb:0 pmb:43 smb:877 d:- ref:0 ;
in:207 out:208 type:b dur:2 cpbdur:2 q:15.47 tex:810 mv:222 misc:328 imb:4 pmb:40 smb:876 d:- ref:0 ;
in:212 out:209 type:P dur:2 cpbdur:2 q:14.90 tex:9403 mv:1209 misc:516 imb:91 pmb:126 smb:703 d:- ref:0 ;
in:210 out:210 type:B dur:2 cpbdur:2 q:15.13 tex:3190 mv:609 misc:513 imb:8 pmb:110 smb:802 d:- ref:0 ;
in:209 out:211 type:b dur:2 cpbdur:2 q:15.25 tex:1922 mv:405 misc:433 imb:3 pmb:86 smb:831 d:- ref:0 ;
in:211 out:212 type:b dur:2 cpbdur:2 q:15.02 tex:1113 mv:289 misc:374 imb:4 pmb:59 smb:857 d:- ref:0 ;
in:216 out:213 type:P dur:2 cpbdur:2 q:14.44 tex:5418 mv:989 misc:529 imb:73 pmb:91 smb:756 d:- ref:0 ;
in:214 out:214 type:B dur:2 cpbdur:2 q:14.67 tex:1667 mv:517 misc:424 imb:6 pmb:81 smb:833 d:- ref:0 ;
in:213 out:215 type:b dur:2 cpbdur:2 q:14.79 tex:1261 mv:289 misc:338 imb:1 pmb:55 smb:864 d:- ref:0 ;
in:215 out:216 type:b dur:2 cpbdur:2 q:14.55 tex:752 mv:195 misc:309 imb:0 pmb:47 smb:873 d:- ref:0 ;
in:220 out:217 type:P dur:2 cpbdur:2 q:13.99 tex:6352 mv:1144 misc:552 imb:135 pmb:90 smb:695 d:- ref:0 ;
in:218 out:218 type:B dur:2 cpbdur:2 q:14.21 tex:3924 mv:557 misc:527 imb:26 pmb:103 smb:791 d:- ref:0 ;
in:217 out:219 type:b dur:2 cpbdur:2 q:14.32 tex:1527 mv:312 misc:377 imb:5 pmb:49 smb:866 d:- ref:0 ;
in:219 out:220 type:b dur:2 cpbdur:2 q:14.10 tex:1351 mv:219 misc:326 imb:1 pmb:44 smb:875 d:- ref:0 ;
in:224 out:221 type:P dur:2 cpbdur:2 q:13.52 tex:5548 mv:1054 misc:518 imb:88 pmb:71 smb:761 d:- ref:0 ;
in:222 out:222 type:B dur:2 cpbdur:2 q:13.75 tex:1668 mv:356 misc:480 imb:8 pmb:77 smb:835 d:- ref:0 ;
in:221 out:223 type:b dur:2 cpbdur:2 q:13.87 tex:1186 mv:239 misc:343 imb:1 pmb:46 smb:873 d:- ref:0 ;
in:223 out:224 type:b dur:2 cpbdur:2 q:13.64 tex:934 mv:172 misc:358 imb:1 pmb:46 smb:873 d:- ref:0 ;
in:228 out:225 type:P dur:2 cpbdur:2 q:13.06 tex:5810 mv:1144 misc:542 imb:106 pmb:74 smb:740 d:- ref:0 ;
in:226 out:226 type:B dur:2 cpbdur:2 q:13.29 tex:2916 mv:586 misc:498 imb:3 pmb:108 smb:809 d:- ref:0 ;
in:225 out:227 type:b dur:2 cpbdur:2 q:13.40 tex:2024 mv:402 misc:446 imb:1 pmb:80 smb:839 d:- ref:0 ;
in:227 out:228 type:b dur:2 cpbdur:2 q:13.17 tex:1248 mv:190 misc:322 imb:0 pmb:44 smb:876 d:- ref:0 ;
in:229 out:229 type:P dur:2 cpbdur:2 q:12.58 tex:16192 mv:1406 misc:666 imb:148 pmb:175 smb:597 d:- ref:0 ;
in:230 out:230 type:I dur:2 cpbdur:2 q:12.02 tex:112918 mv:12476 misc:118 imb:920 pmb:0 smb:0 d:- ref:;
in:234 out:231 type:P dur:2 cpbdur:2 q:12.35 tex:92734 mv:5445 misc:333 imb:189 pmb:381 smb:350 d:- ref:0 ;
in:232 out:232 type:B dur:2 cpbdur:2 q:12.35 tex:20372 mv:1712 misc:708 imb:15 pmb:365 smb:540 d:- ref:0 ;
in:231 out:233 type:b dur:2 cpbdur:2 q:12.35 tex:10034 mv:820 misc:730 imb:6 pmb:266 smb:648 d:- ref:0 ;
in:233 out:234 type:b dur:2 cpbdur:2 q:12.35 tex:12375 mv:1401 misc:720 imb:7 pmb:300 smb:613 d:- ref:0 ;
in:238 out:235 type:P dur:2 cpbdur:2 q:11.91 tex:103317 mv:5625 misc:338 imb:174 pmb:403 smb:343 d:- ref:0 ;
in:236 out:236 type:B dur:2 cpbdur:2 q:12.13 tex:53085 mv:5625 misc:466 imb:35 pmb:465 smb:420 d:- ref:0 ;
in:235 out:237 type:b dur:2 cpbdur:2 q:12.24 tex:12613 mv:1636 misc:679 imb:4 pmb:347 smb:569 d:- ref:0 ;
in:237 out:238 type:b dur:2 cpbdur:2 q:12.02 tex:20887 mv:2392 misc:641 imb:14 pmb:407 smb:499 d:- ref:0 ;
in:239 out:239 type:P dur:2 cpbdur:2 q:12.21 tex:153677 mv:5115 misc:360 imb:309 pmb:208 smb:403 d:- ref:0 ;
in:241 out:240 type:P dur:2 cpbdur:2 q:12.12 tex:157792 mv:6402 misc:406 imb:303 pmb:300 smb:317 d:- ref:0 ;
in:240 out:241 type:b dur:2 cpbdur:2 q:12.17 tex:36912 mv:1539 misc:645 imb:39 pmb:418 smb:463 d:- ref:0 ;
in:242 out:242 type:P dur:2 cpbdur:2 q:12.39 tex:39460 mv:2232 misc:636 imb:163 pmb:329 smb:428 d:- ref:0 ;
in:243 out:243 type:P dur:2 cpbdur:2 q:12.31 tex:137698 mv:4923 misc:411 imb:234 pmb:252 smb:434 d:- ref:0 ;
in:244 out:244 type:P dur:2 cpbdur:2 q:12.25 tex:42352 mv:1635 misc:557 imb:73 pmb:351 smb:496 d:- ref:0 ;
in:245 out:245 type:P dur:2 cpbdur:2 q:12.60 tex:154550 mv:4958 misc:372 imb:273 pmb:230 smb:417 d:- ref:0 ;
in:246 out:246 type:P dur:2 cpbdur:2 q:12.96 tex:40945 mv:1719 misc:560 imb:77 pmb:330 smb:513 d:- ref:0 ;
in:247 out:247 type:P dur:2 cpbdur:2 q:12.95 tex:106373 mv:4596 misc:519 imb:134 pmb:349 smb:437 d:- ref:0 ;
in:249 out:248 type:P dur:2 cpbdur:2 q:12.95 tex:33399 mv:2019 misc:742 imb:71 pmb:325 smb:524 d:- ref:0 ;
in:248 out:249 type:b dur:2 cpbdur:2 q:12.95 tex:4237 mv:628 misc:751 imb:2 pmb:200 smb:718 d:- ref:0 ;
in:251 out:250 type:P dur:2 cpbdur:2 q:13.24 tex:86349 mv:4902 misc:453 imb:146 pmb:371 smb:403 d:- ref:0 ;
in:250 out:251 type:b dur:2 cpbdur:2 q:13.09 tex:10025 mv:1221 misc:786 imb:14 pmb:291 smb:615 d:- ref:0 ;
in:252 out:252 type:P dur:2 cpbdur:2 q:13.56 tex:16700 mv:985 misc:755 imb:28 pmb:246 smb:646 d:- ref:0 ;
in:253 out:253 type:P dur:2 cpbdur:2 q:13.74 tex:99456 mv:4624 misc:504 imb:111 pmb:335 smb:474 d:- ref:0 ;
in:255 out:254 type:P dur:2 cpbdur:2 q:13.73 tex:32748 mv:2218 misc:706 imb:94 pmb:300 smb:526 d:- ref:0 ;
in:254 out:255 type:b dur:2 cpbdur:2 q:13.74 tex:5297 mv:764 misc:763 imb:2 pmb:228 smb:690 d:- ref:0 ;
in:256 out:256 type:P dur:2 cpbdur:2 q:13.76 tex:88455 mv:4185 misc:480 imb:106 pmb:352 smb:462 d:- ref:0 ;
in:260 out:257 type:P dur:2 cpbdur:2 q:13.68 tex:63295 mv:4465 misc:488 imb:140 pmb:338 smb:442 d:- ref:0 ;
in:258 out:258 type:B dur:2 cpbdur:2 q:13.72 tex:14285 mv:1503 misc:748 imb:6 pmb:355 smb:559 d:- ref:0 ;
in:257 out:259 type:b dur:2 cpbdur:2 q:13.74 tex:3331 mv:539 misc:674 imb:0 pmb:158 smb:762 d:- ref:0 ;
in:259 out:260 type:b dur:2 cpbdur:2 q:13.70 tex:6777 mv:889 misc:790 imb:1 pmb:263 smb:656 d:- ref:0 ;
in:261 out:261 type:P dur:2 cpbdur:2 q:13.68 tex:27759 mv:2515 misc:630 imb:468 pmb:297 smb:155 d:- ref:0 ;
in:262 out:262 type:I dur:2 cpbdur:2 q:10.59 tex:203321 mv:17990 misc:129 imb:920 pmb:0 smb:0 d:- ref:;
in:264 out:263 type:P dur:2 cpbdur:2 q:13.88 tex:25656 mv:2437 misc:667 imb:489 pmb:251 smb:180 d:- ref:0 ;
in:263 out:264 type:b dur:2 cpbdur:2 q:13.88 tex:10665 mv:622 misc:833 imb:7 pmb:284 smb:629 d:- ref:0 ;
in:265 out:265 type:P dur:2 cpbdur:2 q:13.71 tex:213847 mv:5810 misc:311 imb:292 pmb:284 smb:344 d:- ref:0 ;
in:267 out:266 type:P dur:2 cpbdur:2 q:13.63 tex:44440 mv:1677 misc:739 imb:175 pmb:374 smb:371 d:- ref:0 ;
in:266 out:267 type:b dur:2 cpbdur:2 q:13.67 tex:10101 mv:730 misc:873 imb:5 pmb:348 smb:567 d:- ref:0 ;
in:268 out:268 type:P dur:2 cpbdur:2 q:14.02 tex:168905 mv:5864 misc:383 imb:202 pmb:370 smb:348 d:- ref:0 ;
in:270 out:269 type:P dur:2 cpbdur:2 q:13.99 tex:40609 mv:1383 misc:672 imb:110 pmb:345 smb:465 d:- ref:0 ;
in:269 out:270 type:b dur:2 cpbdur:2 q:14.01 tex:9072 mv:716 misc:892 imb:8 pmb:293 smb:619 d:- ref:0 ;
in:271 out:271 type:P dur:2 cpbdur:2 q:14.35 tex:176651 mv:5713 misc:372 imb:185 pmb:355 smb:380 d:- ref:0 ;
in:274 out:272 type:P dur:2 cpbdur:2 q:14.36 tex:169545 mv:5630 misc:457 imb:220 pmb:320 smb:380 d:- ref:0 ;
in:273 out:273 type:B dur:2 cpbdur:2 q:14.36 tex:12407 mv:685 misc:836 imb:6 pmb:312 smb:602 d:- ref:0 ;
in:272 out:274 type:b dur:2 cpbdur:2 q:14.35 tex:6393 mv:433 misc:806 imb:3 pmb:219 smb:698 d:- ref:0 ;
in:278 out:275 type:P dur:2 cpbdur:2 q:14.61 tex:132529 mv:5623 misc:464 imb:205 pmb:324 smb:391 d:- ref:0 ;
in:276 out:276 type:B dur:2 cpbdur:2 q:14.48 tex:17428 mv:1185 misc:843 imb:12 pmb:364 smb:544 d:- ref:0 ;
in:275 out:277 type:b dur:2 cpbdur:2 q:14.42 tex:5138 mv:538 misc:796 imb:1 pmb:221 smb:698 d:- ref:0 ;
in:277 out:278 type:b dur:2 cpbdur:2 q:14.54 tex:7512 mv:528 misc:824 imb:1 pmb:244 smb:675 d:- ref:0 ;
in:279 out:279 type:P dur:2 cpbdur:2 q:15.10 tex:15964 mv:669 misc:823 imb:46 pmb:240 smb:634 d:- ref:0 ;
in:280 out:280 type:P dur:2 cpbdur:2 q:15.02 tex:126881 mv:5326 misc:361 imb:188 pmb:324 smb:408 d:- ref:0 ;
in:281 out:281 type:P dur:2 cpbdur:2 q:15.24 tex:22698 mv:1126 misc:864 imb:77 pmb:267 smb:576 d:- ref:0 ;
in:282 out:282 type:P dur:2 cpbdur:2 q:15.19 tex:132902 mv:6110 misc:348 imb:311 pmb:337 smb:272 d:- ref:0 ;
in:284 out:283 type:P dur:2 cpbdur:2 q:15.10 tex:14904 mv:976 misc:896 imb:88 pmb:209 smb:623 d:- ref:0 ;
in:283 out:284 type:b dur:2 cpbdur:2 q:15.15 tex:5649 mv:344 misc:815 imb:2 pmb:205 smb:713 d:- ref:0 ;
in:285 out:285 type:P dur:2 cpbdur:2 q:14.97 tex:152960 mv:5302 misc:474 imb:357 pmb:191 smb:372 d:- ref:0 ;
in:286 out:286 type:P dur:2 cpbdur:2 q:15.18 tex:19228 mv:1272 misc:812 imb:135 pmb:249 smb:536 d:- ref:0 ;
in:287 out:287 type:P dur:2 cpbdur:2 q:15.14 tex:173684 mv:5625 misc:427 imb:297 pmb:237 smb:386 d:- ref:0 ;
in:289 out:288 type:P dur:2 cpbdur:2 q:15.36 tex:22545 mv:1369 misc:862 imb:114 pmb:280 smb:526 d:- ref:0 ;
in:288 out:289 type:b dur:2 cpbdur:2 q:15.25 tex:5411 mv:439 misc:814 imb:1 pmb:232 smb:687 d:- ref:0 ;
in:290 out:290 type:P dur:2 cpbdur:2 q:15.22 tex:148416 mv:6417 misc:447 imb:335 pmb:335 smb:250 d:- ref:0 ;
in:291 out:291 type:P dur:2 cpbdur:2 q:15.48 tex:21598 mv:924 misc:798 imb:60 pmb:319 smb:541 d:- ref:0 ;
in:292 out:292 type:P dur:2 cpbdur:2 q:15.43 tex:125489 mv:5645 misc:378 imb:245 pmb:362 smb:313 d:- ref:0 ;
in:294 out:293 type:P dur:2 cpbdur:2 q:15.73 tex:17236 mv:906 misc:850 imb:56 pmb:233 smb:631 d:- ref:0 ;
in:293 out:294 type:b dur:2 cpbdur:2 q:15.58 tex:1913 mv:304 misc:631 imb:2 pmb:120 smb:798 d:- ref:0 ;
in:295 out:295 type:P dur:2 cpbdur:2 q:15.62 tex:119840 mv:5281 misc:375 imb:195 pmb:358 smb:367 d:- ref:0 ;
in:297 out:296 type:P dur:2 cpbdur:2 q:15.86 tex:13021 mv:823 misc:860 imb:77 pmb:186 smb:657 d:- ref:0 ;
in:296 out:297 type:b dur:2 cpbdur:2 q:15.74 tex:2705 mv:249 misc:646 imb:1 pmb:123 smb:796 d:- ref:0 ;
in:298 out:298 type:P dur:2 cpbdur:2 q:16.00 tex:133575 mv:5778 misc:351 imb:260 pmb:330 smb:330 d:- ref:0 ;
in:299 out:299 type:P dur:2 cpbdur:2 q:15.95 tex:23326 mv:976 misc:818 imb:66 pmb:286 smb:568 d:- ref:0 ;
in:300 out:300 type:P dur:2 cpbdur:2 q:15.87 tex:175826 mv:5965 misc:353 imb:311 pmb:315 smb:294 d:- ref:0 ;
in:304 out:301 type:P dur:2 cpbdur:2 q:16.04 tex:16580 mv:1302 misc:878 imb:108 pmb:243 smb:569 d:- ref:0 ;
in:302 out:302 type:B dur:2 cpbdur:2 q:15.96 tex:2617 mv:345 misc:758 imb:1 pmb:167 smb:752 d:- ref:0 ;
in:301 out:303 type:b dur:2 cpbdur:2 q:15.91 tex:2233 mv:275 misc:692 imb:0 pmb:137 smb:783 d:- ref:0 ;
in:303 out:304 type:b dur:2 cpbdur:2 q:16.00 tex:1118 mv:141 misc:493 imb:0 pmb:70 smb:850 d:- ref:0 ;
in:307 out:305 type:P dur:2 cpbdur:2 q:16.08 tex:23759 mv:2599 misc:714 imb:421 pmb:244 smb:255 d:- ref:0 ;
in:306 out:306 type:B dur:2 cpbdur:2 q:16.07 tex:10514 mv:533 misc:897 imb:5 pmb:413 smb:502 d:- ref:0 ;
in:305 out:307 type:b dur:2 cpbdur:2 q:16.06 tex:1493 mv:155 misc:544 imb:1 pmb:81 smb:838 d:- ref:0 ;
in:308 out:308 type:I dur:2 cpbdur:2 q:12.39 tex:218302 mv:18092 misc:142 imb:920 pmb:0 smb:0 d:- ref:;
in:312 out:309 type:P dur:2 cpbdur:2 q:16.16 tex:45295 mv:2809 misc:560 imb:390 pmb:397 smb:133 d:- ref:0 ;
in:310 out:310 type:B dur:2 cpbdur:2 q:16.16 tex:8402 mv:801 misc:853 imb:15 pmb:340 smb:565 d:- ref:0 ;
in:309 out:311 type:b dur:2 cpbdur:2 q:16.16 tex:7243 mv:704 misc:789 imb:4 pmb:369 smb:547 d:- ref:0 ;
in:311 out:312 type:b dur:2 cpbdur:2 q:16.16 tex:1244 mv:284 misc:560 imb:1 pmb:96 smb:823 d:- ref:0 ;
in:316 out:313 type:P dur:2 cpbdur:2 q:15.90 tex:13375 mv:1239 misc:954 imb:60 pmb:250 smb:610 d:- ref:0 ;
in:314 out:314 type:B dur:2 cpbdur:2 q:16.03 tex:3873 mv:727 misc:840 imb:9 pmb:200 smb:711 d:- ref:0 ;
in:313 out:315 type:b dur:2 cpbdur:2 q:16.09 tex:1335 mv:306 misc:583 imb:4 pmb:92 smb:824 d:- ref:0 ;
in:315 out:316 type:b dur:2 cpbdur:2 q:15.97 tex:1803 mv:490 misc:643 imb:4 pmb:117 smb:799 d:- ref:0 ;
in:320 out:317 type:P dur:2 cpbdur:2 q:16.14 tex:4341 mv:759 misc:732 imb:39 pmb:116 smb:765 d:- ref:0 ;
in:318 out:318 type:B dur:2 cpbdur:2 q:16.02 tex:1465 mv:299 misc:556 imb:4 pmb:85 smb:831 d:- ref:0 ;
in:317 out:319 type:b dur:2 cpbdur:2 q:15.96 tex:824 mv:175 misc:441 imb:0 pmb:57 smb:863 d:- ref:0 ;
in:319 out:320 type:b dur:2 cpbdur:2 q:16.08 tex:725 mv:159 misc:412 imb:0 pmb:49 smb:871 d:- ref:0 ;
in:322 out:321 type:P dur:2 cpbdur:2 q:15.85 tex:7738 mv:945 misc:821 imb:69 pmb:193 smb:658 d:- ref:0 ;
in:321 out:322 type:b dur:2 cpbdur:2 q:15.99 tex:1252 mv:200 misc:500 imb:0 pmb:84 smb:836 d:- ref:0 ;
in:323 out:323 type:P dur:2 cpbdur:2 q:15.70 tex:53614 mv:3816 misc:570 imb:305 pmb:155 smb:460 d:- ref:0 ;
in:324 out:324 type:P dur:2 cpbdur:2 q:15.62 tex:9623 mv:1317 misc:684 imb:139 pmb:142 smb:639 d:- ref:0 ;
in:325 out:325 type:P dur:2 cpbdur:2 q:15.54 tex:74444 mv:3070 misc:582 imb:338 pmb:99 smb:483 d:- ref:0 ;
in:326 out:326 type:P dur:2 cpbdur:2 q:15.45 tex:12375 mv:1336 misc:769 imb:81 pmb:227 smb:612 d:- ref:0 ;
in:327 out:327 type:P dur:2 cpbdur:2 q:15.39 tex:68362 mv:3672 misc:542 imb:271 pmb:176 smb:473 d:- ref:0 ;
in:329 out:328 type:P dur:2 cpbdur:2 q:15.31 tex:10550 mv:1331 misc:775 imb:76 pmb:184 smb:660 d:- ref:0 ;
in:328 out:329 type:b dur:2 cpbdur:2 q:15.35 tex:4286 mv:561 misc:633 imb:6 pmb:154 smb:760 d:- ref:0 ;
in:330 out:330 type:P dur:2 cpbdur:2 q:15.28 tex:61580 mv:3641 misc:699 imb:335 pmb:146 smb:439 d:- ref:0 ;
in:331 out:331 type:P dur:2 cpbdur:2 q:15.35 tex:11606 mv:1584 misc:674 imb:162 pmb:135 smb:623 d:- ref:0 ;
in:332 out:332 type:P dur:2 cpbdur:2 q:15.30 tex:93833 mv:3165 misc:594 imb:322 pmb:123 smb:475 d:- ref:0 ;
in:336 out:333 type:P dur:2 cpbdur:2 q:15.36 tex:93639 mv:4086 misc:547 imb:294 pmb:178 smb:448 d:- ref:0 ;
